Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_Prozent	DIVI_Intensivstationen_Betten_belegt_Prozent	Cases_Last_Week_Doubling_Time	Cases_Last_Week_7Day_Percent	Days_Past
2022-12-04	36587380	160302	3939	24	184695	557	440709	1930	47	0.289	2224	6.71	4.1	86.4	75.2	8.3	-32
2022-12-05	36626970	160453	39590	151	184841	555	441186	1932	476	1.819	2226	6.69	4.2	86.8	75.3	6.6	-31
2022-12-06	36672756	160560	45786	107	188102	576	441738	1934	551	1.289	2265	6.94	4.3	88.2	74.8	5.7	-30
2022-12-07	36710561	160671	37805	111	191091	600	442193	1935	455	1.337	2301	7.23	4.3	88.6	72.5	5.6	-29
2022-12-08	36743809	160775	33248	104	194613	624	442594	1936	400	1.253	2344	7.52	4.2	88.9	69.0	6.5	-28
2022-12-09	36774071	160886	30262	111	197220	634	442958	1937	364	1.337	2375	7.64	4.4	88.9	66.7	7.0	-27
2022-12-10	36782489	160915	8418	29	199048	637	443060	1938	101	0.349	2397	7.67	4.3	89.1	66.4	7.9	-26
2022-12-11	36786730	160930	4241	15	199350	628	443111	1938	51	0.181	2401	7.56	4.3	88.0	70.0	7.9	-25
2022-12-12	36832755	161107	46025	177	205785	654	443665	1940	554	2.132	2478	7.88	4.6	88.3	68.1	11.3	-24
2022-12-13	36881512	161204	48757	97	208756	644	444252	1941	587	1.168	2514	7.76	4.8	89.7	63.4	11.0	-23
2022-12-14	36926472	161301	44960	97	215911	630	444794	1942	541	1.168	2600	7.59	4.6	89.7	55.3	13.0	-22
2022-12-15	36964341	161403	37869	102	220532	628	445250	1944	456	1.229	2656	7.56	4.7	90.1	48.6	13.3	-21
2022-12-16	36996593	161501	32252	98	222522	615	445638	1945	388	1.18	2680	7.41	4.9	90.1	44.5	12.8	-20
2022-12-17	37004781	161527	8188	26	222292	612	445737	1945	98	0.313	2677	7.37	4.8	89.4	43.4	11.7	-19
2022-12-18	37009495	161552	4714	25	222765	622	445794	1945	56	0.301	2683	7.49	5.0	88.9	44.3	11.7	-18
2022-12-19	37057642	161733	48147	181	224887	626	446374	1948	579	2.18	2708	7.54	5.2	88.9	46.6	9.3	-17
2022-12-20	37108096	161838	50454	105	226584	634	446982	1949	607	1.265	2729	7.64	5.2	89.7	49.4	8.5	-16
2022-12-21	37153114	161929	45018	91	226642	628	447524	1950	542	1.096	2729	7.56	5.4	90.1	53.7	5.0	-15
2022-12-22	37193134	162020	40020	91	228793	617	448006	1951	482	1.096	2755	7.43	5.4	89.9	58.1	3.7	-14
2022-12-23	37227761	162084	34627	64	231168	583	448423	1952	417	0.771	2784	7.02	5.6	89.3	63.0	3.9	-13
2022-12-24	37235570	162097	7809	13	230789	570	448517	1952	94	0.157	2779	6.87	5.5	88.4	71.8	3.8	-12
2022-12-25	37239841	162108	4271	11	230346	556	448569	1952	51	0.132	2774	6.7	5.6	87.7	89.5	3.4	-11
2022-12-26	37244431	162121	4590	13	186789	388	448624	1952	55	0.157	2249	4.67	5.8	88.2	365.0	-16.9	-10
2022-12-27	37290928	162248	46497	127	182832	410	449184	1954	560	1.53	2202	4.94	6.1	87.9	-116.6	-19.3	-9
2022-12-28	37330923	162321	39995	73	177809	392	449666	1955	481	0.879	2141	4.72	6.1	88.2	-59.0	-21.5	-8
2022-12-29	37360739	162380	29816	59	167605	360	450025	1955	359	0.711	2018	4.34	6.1	88.8	-39.4	-26.7	-7
2022-12-30	37383557	162415	22818	35	155796	331	450300	1956	274	0.422	1876	3.99	6.2	88.7	-29.0	-32.6	-6
2022-12-31	37388207	162419	4650	4	152637	322	450356	1956	56	0.048	1838	3.88	6.0	87.6	-23.2	-33.9	-5
2023-01-01	37390682	162420	2475	1	150841	312	450385	1956	29	0.012	1816	3.76	6.1	87.4	-19.7	-34.5	-4
2023-01-02	37425361	162475	34679	55	180930	354	450803	1957	417	0.662	2179	4.26	6.1	87.9	-19.8	-3.1	-3
2023-01-03	37458258	162498	32897	23	167330	250	451199	1957	396	0.277	2015	3.01	6.0	88.3	-19.5	-8.5	-2
2023-01-04	37482232	162514	23974	16	151309	193	451488	1957	288	0.193	1822	2.32	5.8	88.7	-18.8	-14.9	-1
2023-01-05	37496370	162518	14138	4	135631	138	451659	1957	170	0.048	1633	1.66	5.6	88.8	-18.1	-19.1	0
