Date	Anzahl	Dose1	Dose2	Dose3	Dose4	Dose5	Dose6	Anzahl_roll_av	Dose1_roll_av	Dose2_roll_av	Dose3_roll_av	Dose4_roll_av	Dose5_roll_av	Dose6_roll_av
2022-06-06	1811	60	142.0	359.0	1245.0	4.0	1.0	29973.3	923.3	1831.3	6716.0	20476.3	26.0	0.4
2022-06-07	33583	1161	2270.0	8432.0	21690.0	30.0	0.0	27791.6	872.3	1726.6	6368.0	18799.0	25.3	0.4
2022-06-08	42627	1230	2255.0	9301.0	29801.0	40.0	0.0	26758.9	860.9	1674.9	6220.9	17976.0	25.9	0.4
2022-06-09	52047	1534	2978.0	11457.0	36041.0	37.0	0.0	26062.6	869.9	1626.1	6147.0	17392.7	26.6	0.3
2022-06-10	37912	1324	2552.0	8775.0	25226.0	35.0	0.0	25339.0	840.0	1593.9	5893.4	16987.9	23.7	0.1
2022-06-11	9674	748	1000.0	2610.0	5288.0	27.0	1.0	25609.9	873.4	1619.7	5924.7	17166.6	25.1	0.3
2022-06-12	2376	208	319.0	683.0	1163.0	3.0	0.0	25718.6	895.0	1645.1	5945.3	17207.7	25.1	0.3
2022-06-13	23205	852	1596.0	5459.0	15277.0	21.0	0.0	28774.9	1008.1	1852.9	6673.9	19212.3	27.6	0.1
2022-06-14	45848	1344	2521.0	9677.0	32287.0	18.0	1.0	30527.0	1034.3	1888.7	6851.7	20726.1	25.9	0.3
2022-06-15	48238	1907	2562.0	9339.0	34359.0	71.0	0.0	31328.6	1131.0	1932.6	6857.1	21377.3	30.3	0.3
2022-06-16	27193	997	1863.0	5854.0	18451.0	28.0	0.0	27778.0	1054.3	1773.3	6056.7	18864.4	29.0	0.3
2022-06-17	33701	1108	1964.0	7510.0	23065.0	54.0	0.0	27176.4	1023.4	1689.3	5876.0	18555.7	31.7	0.3
2022-06-18	9850	599	791.0	2161.0	6268.0	31.0	0.0	27201.6	1002.1	1659.4	5811.9	18695.7	32.3	0.1
2022-06-19	4439	338	448.0	1090.0	2562.0	1.0	0.0	27496.3	1020.7	1677.9	5870.0	18895.6	32.0	0.1
2022-06-20	25740	930	1374.0	4941.0	18463.0	32.0	0.0	27858.4	1031.9	1646.1	5796.0	19350.7	33.6	0.1
2022-06-21	49867	1328	2418.0	9152.0	36926.0	43.0	0.0	28432.6	1029.6	1631.4	5721.0	20013.4	37.1	0.0
2022-06-22	54967	1307	2252.0	9239.0	42077.0	92.0	0.0	29393.9	943.9	1587.1	5706.7	21116.0	40.1	0.0
2022-06-23	64512	1514	2562.0	10542.0	49820.0	73.0	1.0	34725.1	1017.7	1687.0	6376.4	25597.3	46.6	0.1
2022-06-24	48726	1730	2663.0	8977.0	35289.0	67.0	0.0	36871.6	1106.6	1786.9	6586.0	27343.6	48.4	0.1
2022-06-25	12268	719	977.0	3009.0	7520.0	43.0	0.0	37217.0	1123.7	1813.4	6707.1	27522.4	50.1	0.1
2022-06-26	3273	254	367.0	789.0	1851.0	12.0	0.0	37050.4	1111.7	1801.9	6664.1	27420.9	51.7	0.1
2022-06-27	24561	821	1253.0	5035.0	17431.0	21.0	0.0	36882.0	1096.1	1784.6	6677.6	27273.4	50.1	0.1
2022-06-28	55844	2420	2993.0	10595.0	39776.0	58.0	2.0	37735.9	1252.1	1866.7	6883.7	27680.6	52.3	0.4
2022-06-29	54593	1430	2203.0	9928.0	40968.0	64.0	0.0	37682.4	1269.7	1859.7	6982.1	27522.1	48.3	0.4
2022-06-30	61439	1606	2881.0	12365.0	44518.0	69.0	0.0	37243.4	1282.9	1905.3	7242.6	26764.7	47.7	0.3
2022-07-01	35778	1330	1934.0	6980.0	25464.0	70.0	0.0	35393.7	1225.7	1801.1	6957.3	25361.1	48.1	0.3
2022-07-02	10491	515	895.0	3084.0	5963.0	34.0	0.0	35139.9	1196.6	1789.4	6968.0	25138.7	46.9	0.3
2022-07-03	2706	104	205.0	698.0	1695.0	4.0	0.0	35058.9	1175.1	1766.3	6955.0	25116.4	45.7	0.3
2022-07-04	21093	620	978.0	4777.0	14697.0	21.0	0.0	34563.4	1146.4	1727.0	6918.1	24725.9	45.7	0.3
2022-07-05	47729	1159	1793.0	7945.0	36794.0	37.0	1.0	33404.1	966.3	1555.6	6539.6	24299.9	42.7	0.1
2022-07-06	52606	1299	2030.0	8712.0	40481.0	84.0	0.0	33120.3	947.6	1530.9	6365.9	24230.3	45.6	0.1
2022-07-07	60514	1555	2950.0	10604.0	45341.0	63.0	1.0	32988.1	940.3	1540.7	6114.3	24347.9	44.7	0.3
2022-07-08	42589	1338	1960.0	7768.0	31453.0	69.0	1.0	33961.1	941.4	1544.4	6226.9	25203.4	44.6	0.4
2022-07-09	11610	604	780.0	2621.0	7558.0	47.0	0.0	34121.0	954.1	1528.0	6160.7	25431.3	46.4	0.4
2022-07-10	2799	83	158.0	603.0	1948.0	7.0	0.0	34134.3	951.1	1521.3	6147.1	25467.4	46.9	0.4
2022-07-11	25225	982	1601.0	5404.0	17213.0	25.0	0.0	34724.6	1002.9	1610.3	6236.7	25826.9	47.4	0.4
2022-07-12	57439	1470	2230.0	8160.0	45488.0	90.0	1.0	36111.7	1047.3	1672.7	6267.4	27068.9	55.0	0.4
2022-07-13	59999	1184	1959.0	8878.0	47873.0	105.0	0.0	37167.9	1030.9	1662.6	6291.1	28124.9	58.0	0.4
2022-07-14	65804	1166	1906.0	9232.0	53430.0	70.0	0.0	37923.6	975.3	1513.4	6095.1	29280.4	59.0	0.3
2022-07-15	54812	1394	2149.0	7691.0	43452.0	126.0	0.0	39669.7	983.3	1540.4	6084.1	30994.6	67.1	0.1
2022-07-16	16456	672	799.0	2968.0	11914.0	103.0	0.0	40362.0	993.0	1543.1	6133.7	31616.9	75.1	0.1
2022-07-17	3903	159	213.0	779.0	2749.0	3.0	0.0	40519.7	1003.9	1551.0	6158.9	31731.3	74.6	0.1
2022-07-18	26262	680	935.0	4547.0	20034.0	66.0	0.0	40667.9	960.7	1455.9	6036.4	32134.3	80.4	0.1
2022-07-19	52236	1019	1593.0	6699.0	42878.0	46.0	1.0	39924.6	896.3	1364.9	5827.7	31761.4	74.1	0.1
2022-07-20	50890	976	1499.0	6565.0	41752.0	98.0	0.0	38623.3	866.6	1299.1	5497.3	30887.0	73.1	0.1
2022-07-21	64064	1255	1787.0	8302.0	52646.0	74.0	0.0	38374.7	879.3	1282.1	5364.4	30775.0	73.7	0.1
2022-07-22	49096	2047	2164.0	6550.0	38258.0	77.0	0.0	37558.1	972.6	1284.3	5201.4	30033.0	66.7	0.1
2022-07-23	11134	552	681.0	2113.0	7698.0	90.0	0.0	36797.9	955.4	1267.4	5079.3	29430.7	64.9	0.1
2022-07-24	4257	372	515.0	1183.0	2177.0	10.0	0.0	36848.4	985.9	1310.6	5137.0	29349.0	65.9	0.1
2022-07-25	22294	576	895.0	3768.0	17018.0	37.0	0.0	36281.6	971.0	1304.9	5025.7	28918.1	61.7	0.1
2022-07-26	51434	1129	1681.0	6855.0	41710.0	58.0	1.0	36167.0	986.7	1317.4	5048.0	28751.3	63.4	0.1
2022-07-27	53015	1059	1556.0	6890.0	43421.0	89.0	0.0	36470.6	998.6	1325.6	5094.4	28989.7	62.1	0.1
2022-07-28	55341	973	1565.0	7212.0	45523.0	68.0	0.0	35224.4	958.3	1293.9	4938.7	27972.1	61.3	0.1
2022-07-29	41930	1330	1476.0	6284.0	32725.0	115.0	0.0	34200.7	855.9	1195.6	4900.7	27181.7	66.7	0.1
2022-07-30	9611	474	708.0	1814.0	6541.0	73.0	1.0	33983.1	844.7	1199.4	4858.0	27016.4	64.3	0.3
2022-07-31	2838	124	146.0	576.0	1990.0	2.0	0.0	33780.4	809.3	1146.7	4771.3	26989.7	63.1	0.3
2022-08-01	19541	817	991.0	3532.0	14169.0	32.0	0.0	33387.1	843.7	1160.4	4737.6	26582.7	62.4	0.3
2022-08-02	38330	781	1184.0	5454.0	30867.0	43.0	1.0	31515.1	794.0	1089.4	4537.4	25033.7	60.3	0.3
2022-08-03	41703	909	1478.0	5898.0	33353.0	65.0	0.0	29899.1	772.6	1078.3	4395.7	23595.4	56.9	0.3
2022-08-04	42716	881	1290.0	5981.0	34485.0	79.0	0.0	28095.6	759.4	1039.0	4219.9	22018.6	58.4	0.3
2022-08-05	32654	940	1288.0	5056.0	25272.0	98.0	0.0	26770.4	703.7	1012.1	4044.4	20953.9	56.0	0.3
2022-08-06	9280	456	644.0	1849.0	6261.0	69.0	1.0	26723.1	701.1	1003.0	4049.4	20913.9	55.4	0.3
2022-08-07	2104	102	136.0	613.0	1241.0	12.0	0.0	26618.3	698.0	1001.6	4054.7	20806.9	56.9	0.3
2022-08-08	17275	534	714.0	3009.0	12983.0	35.0	0.0	26294.6	657.6	962.0	3980.0	20637.4	57.3	0.3
2022-08-09	38071	811	1288.0	5550.0	30350.0	72.0	0.0	26257.6	661.9	976.9	3993.7	20563.6	61.4	0.1
2022-08-10	39344	864	1421.0	5390.0	31604.0	65.0	0.0	25920.6	655.4	968.7	3921.1	20313.7	61.4	0.1
2022-08-11	40759	883	1419.0	6092.0	32282.0	83.0	0.0	25641.0	655.7	987.1	3937.0	19999.0	62.0	0.1
2022-08-12	28870	881	1222.0	5081.0	21614.0	72.0	0.0	25100.4	647.3	977.7	3940.6	19476.4	58.3	0.1
2022-08-13	5998	370	497.0	1525.0	3545.0	58.0	3.0	24631.6	635.0	956.7	3894.3	19088.4	56.7	0.4
2022-08-14	1967	115	145.0	385.0	1318.0	4.0	0.0	24612.0	636.9	958.0	3861.7	19099.4	55.6	0.4
2022-08-15	13620	490	689.0	2308.0	10113.0	20.0	0.0	24089.9	630.6	954.4	3761.6	18689.4	53.4	0.4
2022-08-16	32626	822	1293.0	5245.0	25205.0	59.0	2.0	23312.0	632.1	955.1	3718.0	17954.4	51.6	0.7
2022-08-17	35433	1090	1485.0	5752.0	27053.0	53.0	0.0	22753.3	664.4	964.3	3769.7	17304.3	49.9	0.7
2022-08-18	42458	3864	3627.0	6063.0	28827.0	77.0	0.0	22996.0	1090.3	1279.7	3765.6	16810.7	49.0	0.7
2022-08-19	29429	956	1415.0	5061.0	21917.0	79.0	1.0	23075.9	1101.0	1307.3	3762.7	16854.0	50.0	0.9
2022-08-20	7144	301	506.0	1521.0	4766.0	50.0	0.0	23239.6	1091.1	1308.6	3762.1	17028.4	48.9	0.4
2022-08-21	2319	97	162.0	348.0	1697.0	15.0	0.0	23289.9	1088.6	1311.0	3756.9	17082.6	50.4	0.4
2022-08-22	16953	572	788.0	3090.0	12479.0	24.0	0.0	23766.0	1100.3	1325.1	3868.6	17420.6	51.0	0.4
2022-08-23	34948	849	1246.0	5259.0	27536.0	58.0	0.0	24097.7	1104.1	1318.4	3870.6	17753.6	50.9	0.1
2022-08-24	38344	924	1316.0	5644.0	30375.0	83.0	2.0	24513.6	1080.4	1294.3	3855.1	18228.1	55.1	0.4
2022-08-25	38144	763	1240.0	5605.0	30459.0	74.0	3.0	23897.3	637.4	953.3	3789.7	18461.3	54.7	0.9
2022-08-26	29189	816	1338.0	4977.0	21977.0	79.0	2.0	23863.0	617.4	942.3	3777.7	18469.9	54.7	1.0
2022-08-27	6983	346	472.0	1577.0	4513.0	73.0	2.0	23840.0	623.9	937.4	3785.7	18433.7	58.0	1.3
2022-08-28	1819	101	106.0	394.0	1216.0	2.0	0.0	23768.6	624.4	929.4	3792.3	18365.0	56.1	1.3
2022-08-29	16869	556	768.0	2949.0	12565.0	31.0	0.0	23756.6	622.1	926.6	3772.1	18377.3	57.1	1.3
2022-08-30	33333	779	1223.0	5001.0	26285.0	43.0	2.0	23525.9	612.1	923.3	3735.3	18198.6	55.0	1.6
2022-08-31	36377	947	1344.0	5754.0	28221.0	98.0	13.0	23244.9	615.4	927.3	3751.0	17890.9	57.1	3.1
2022-09-01	32159	785	1089.0	4937.0	25299.0	49.0	0.0	22389.9	618.6	905.7	3655.6	17153.7	53.6	2.7
2022-09-02	27501	968	1225.0	5074.0	20172.0	60.0	2.0	22148.7	640.3	889.6	3669.4	16895.9	50.9	2.7
2022-09-03	6048	370	568.0	1436.0	3608.0	66.0	0.0	22015.1	643.7	903.3	3649.3	16766.6	49.9	2.4
2022-09-04	1795	82	102.0	336.0	1269.0	6.0	0.0	22011.7	641.0	902.7	3641.0	16774.1	50.4	2.4
2022-09-05	13996	619	700.0	3038.0	9618.0	21.0	0.0	21601.3	650.0	893.0	3653.7	16353.1	49.0	2.4
2022-09-06	28083	856	1202.0	4998.0	20990.0	36.0	1.0	20851.3	661.0	890.0	3653.3	15596.7	48.0	2.3
2022-09-07	29391	783	1150.0	4915.0	22467.0	75.0	1.0	19853.3	637.6	862.3	3533.4	14774.7	44.7	0.6
2022-09-08	29807	852	1197.0	5496.0	22157.0	99.0	6.0	19517.3	647.1	877.7	3613.3	14325.9	51.9	1.4
2022-09-09	21764	881	1119.0	4418.0	15207.0	125.0	14.0	18697.7	634.7	862.6	3519.6	13616.6	61.1	3.1
2022-09-10	6892	375	513.0	1663.0	4225.0	97.0	19.0	18818.3	635.4	854.7	3552.0	13704.7	65.6	5.9
2022-09-11	1777	105	158.0	415.0	1091.0	8.0	0.0	18815.7	638.7	862.7	3563.3	13679.3	65.9	5.9
2022-09-12	15216	539	687.0	2648.0	11090.0	240.0	12.0	18990.0	627.3	860.9	3507.6	13889.6	97.1	7.6
2022-09-13	44598	844	1240.0	6981.0	35114.0	391.0	28.0	21349.3	625.6	866.3	3790.9	15907.3	147.9	11.4
2022-09-14	51594	891	1261.0	6198.0	42623.0	576.0	45.0	24521.1	641.0	882.1	3974.1	18786.7	219.4	17.7
2022-09-15	55478	875	1334.0	7010.0	45803.0	432.0	24.0	28188.4	644.3	901.7	4190.4	22164.7	267.0	20.3
2022-09-16	44662	799	1179.0	5909.0	36193.0	560.0	22.0	31459.6	632.6	910.3	4403.4	25162.7	329.1	21.4
2022-09-17	12548	312	471.0	2337.0	9111.0	296.0	21.0	32267.6	623.6	904.3	4499.7	25860.7	357.6	21.7
2022-09-18	3395	96	165.0	706.0	2367.0	60.0	1.0	32498.7	622.3	905.3	4541.3	26043.0	365.0	21.9
2022-09-19	23623	591	678.0	3250.0	18824.0	271.0	9.0	33699.7	629.7	904.0	4627.3	27147.9	369.4	21.4
2022-09-20	53264	689	1130.0	6100.0	44854.0	478.0	13.0	34937.7	607.6	888.3	4501.4	28539.3	381.9	19.3
2022-09-21	59054	831	1057.0	7204.0	49378.0	551.0	33.0	36003.4	599.0	859.1	4645.1	29504.3	378.3	17.6
2022-09-22	65498	843	1303.0	7648.0	55108.0	565.0	31.0	37434.9	594.4	854.7	4736.3	30833.6	397.3	18.6
2022-09-23	51029	710	1129.0	6265.0	42224.0	681.0	20.0	38344.4	581.7	847.6	4787.1	31695.1	414.6	18.3
2022-09-24	14116	364	589.0	2270.0	10348.0	523.0	22.0	38568.4	589.1	864.4	4777.6	31871.9	447.0	18.4
2022-09-25	5149	152	183.0	738.0	3958.0	92.0	26.0	38819.0	597.1	867.0	4782.1	32099.1	451.6	22.0
2022-09-26	32030	698	729.0	4182.0	25697.0	508.0	216.0	40020.0	612.4	874.3	4915.3	33081.0	485.4	51.6
2022-09-27	77017	857	1209.0	8048.0	65095.0	1242.0	566.0	43413.3	636.4	885.6	5193.6	35972.6	594.6	130.6
2022-09-28	87085	1132	1630.0	8632.0	72456.0	2169.0	1066.0	47417.7	679.4	967.4	5397.6	39269.4	825.7	278.1
2022-09-29	101353	979	1843.0	9921.0	85200.0	2010.0	1400.0	52539.9	698.9	1044.6	5722.3	43568.3	1032.1	473.7
2022-09-30	86598	934	1553.0	10624.0	69573.0	2641.0	1273.0	57621.1	730.9	1105.1	6345.0	47475.3	1312.1	652.7
2022-10-01	27455	367	622.0	3106.0	20913.0	1572.0	875.0	59526.7	731.3	1109.9	6464.4	48984.6	1462.0	774.6
2022-10-02	6689	173	370.0	887.0	4778.0	412.0	69.0	59746.7	734.3	1136.6	6485.7	49101.7	1507.7	780.7
2022-10-03	9166	282	373.0	1263.0	6855.0	379.0	14.0	56480.4	674.9	1085.7	6068.7	46410.0	1489.3	751.9
2022-10-04	70594	832	1172.0	6357.0	53772.0	7229.0	1232.0	55562.9	671.3	1080.4	5827.1	44792.4	2344.6	847.0
2022-10-05	101949	1130	1259.0	7452.0	78530.0	11660.0	1918.0	57686.3	671.0	1027.4	5658.6	45660.1	3700.4	968.7
2022-10-06	120747	1215	1301.0	8898.0	93516.0	13963.0	1854.0	60456.9	704.7	950.0	5512.4	46848.1	5408.0	1033.6
2022-10-07	106083	1313	1408.0	8527.0	81501.0	11378.0	1956.0	63240.4	758.9	929.3	5212.9	48552.1	6656.1	1131.1
2022-10-08	31473	423	531.0	2765.0	23805.0	3373.0	576.0	63814.4	766.9	916.3	5164.1	48965.3	6913.4	1088.4
2022-10-09	8863	263	256.0	1062.0	6196.0	901.0	185.0	64125.0	779.7	900.0	5189.1	49167.9	6983.3	1105.0
2022-10-10	59000	656	797.0	5071.0	44166.0	7536.0	774.0	71244.1	833.1	960.6	5733.1	54498.0	8005.7	1213.6
2022-10-11	114994	952	1010.0	7313.0	89729.0	13671.0	2319.0	77587.0	850.3	937.4	5869.7	59634.7	8926.0	1368.9
2022-10-12	124585	1137	1108.0	7296.0	97187.0	15537.0	2320.0	80820.7	851.3	915.9	5847.4	62300.0	9479.9	1426.3
2022-10-13	145468	1149	1250.0	9206.0	113258.0	17969.0	2636.0	84352.3	841.9	908.6	5891.4	65120.3	10052.1	1538.0
2022-10-14	126810	1699	1087.0	8434.0	96712.0	16489.0	2389.0	87313.3	897.0	862.7	5878.1	67293.3	10782.3	1599.9
2022-10-15	41051	493	565.0	3060.0	31682.0	4410.0	841.0	88681.6	907.0	867.6	5920.3	68418.6	10930.4	1637.7
2022-10-16	11517	167	197.0	1042.0	8607.0	1336.0	168.0	89060.7	893.3	859.1	5917.4	68763.0	10992.6	1635.3
2022-10-17	70317	585	641.0	5014.0	53479.0	9460.0	1138.0	90677.4	883.1	836.9	5909.3	70093.4	11267.4	1687.3
2022-10-18	133627	857	1022.0	7528.0	101908.0	18980.0	3332.0	93339.3	869.6	838.6	5940.0	71833.3	12025.9	1832.0
2022-10-19	144526	1128	1186.0	8398.0	111419.0	19700.0	2695.0	96188.0	868.3	849.7	6097.4	73866.4	12620.6	1885.6
2022-10-20	145703	1027	1037.0	8393.0	115265.0	19243.0	738.0	96221.6	850.9	819.3	5981.3	74153.1	12802.6	1614.4
2022-10-21	134973	1269	1072.0	8579.0	102955.0	18758.0	2340.0	97387.7	789.4	817.1	6002.0	75045.0	13126.7	1607.4
2022-10-22	39253	371	376.0	2618.0	30089.0	5307.0	492.0	97130.9	772.0	790.1	5938.9	74817.4	13254.9	1557.6
2022-10-23	9490	57	87.0	592.0	7127.0	1397.0	230.0	96841.3	756.3	774.4	5874.6	74606.0	13263.6	1566.4
2022-10-24	88126	849	584.0	5754.0	63718.0	13155.0	4066.0	99385.4	794.0	766.3	5980.3	76068.7	13791.4	1984.7
2022-10-25	132228	844	925.0	7600.0	99452.0	20594.0	2813.0	99185.6	792.1	752.4	5990.6	75717.9	14022.0	1910.6
2022-10-26	113782	964	807.0	6208.0	89537.0	15806.0	460.0	94793.6	768.7	698.3	5677.7	72591.9	13465.7	1591.3
2022-10-27	160600	947	1153.0	8554.0	121292.0	25196.0	3458.0	96921.7	757.3	714.9	5700.7	73452.9	14316.1	1979.9
2022-10-28	120769	1425	982.0	6971.0	90557.0	18839.0	1995.0	94892.6	779.6	702.0	5471.0	71681.7	14327.7	1930.6
2022-10-29	30019	372	345.0	2288.0	21993.0	4220.0	801.0	93573.4	779.7	697.6	5423.9	70525.1	14172.4	1974.7
2022-10-30	7045	36	70.0	617.0	4970.0	1081.0	271.0	93224.1	776.7	695.1	5427.4	70217.0	14127.3	1980.6
2022-10-31	37102	347	358.0	2542.0	26807.0	6068.0	980.0	85935.0	705.0	662.9	4968.6	64944.0	13114.9	1539.7
2022-11-01	53293	481	516.0	4079.0	39118.0	8724.0	375.0	74658.6	653.1	604.4	4465.6	56324.9	11419.1	1191.4
2022-11-02	109936	795	898.0	5661.0	81852.0	18877.0	1853.0	74109.1	629.0	617.4	4387.4	55227.0	11857.9	1390.4
2022-11-03	144491	1110	1215.0	8220.0	106509.0	24882.0	2555.0	71807.9	652.3	626.3	4339.7	53115.1	11813.0	1261.4
2022-11-04	108371	860	938.0	5966.0	80174.0	18496.0	1937.0	70036.7	571.6	620.0	4196.1	51631.9	11764.0	1253.1
2022-11-05	25349	328	406.0	1941.0	18219.0	3978.0	477.0	69369.6	565.3	628.7	4146.6	51092.7	11729.4	1206.9
2022-11-06	7579	111	111.0	594.0	5782.0	948.0	33.0	69445.9	576.0	634.6	4143.3	51208.7	11710.4	1172.9
2022-11-07	58907	508	463.0	3486.0	43494.0	10009.0	947.0	72560.9	599.0	649.6	4278.1	53592.6	12273.4	1168.1
2022-11-08	134776	1256	977.0	6940.0	98636.0	24522.0	2445.0	84201.3	709.7	715.4	4686.9	62095.1	14530.3	1463.9
2022-11-09	132515	953	799.0	6814.0	97567.0	24303.0	2079.0	87426.9	732.3	701.3	4851.6	64340.1	15305.4	1496.1
2022-11-10	143698	1200	950.0	7075.0	106045.0	25789.0	2639.0	87313.6	745.1	663.4	4688.0	64273.9	15435.0	1508.1
2022-11-11	111127	753	878.0	5748.0	81884.0	20154.0	1710.0	87707.3	729.9	654.9	4656.9	64518.1	15671.9	1475.7
2022-11-12	24050	242	273.0	1529.0	17658.0	4140.0	208.0	87521.7	717.6	635.9	4598.0	64438.0	15695.0	1437.3
2022-11-13	7664	75	90.0	477.0	5614.0	1354.0	54.0	87533.9	712.4	632.9	4581.3	64414.0	15753.0	1440.3
2022-11-14	56342	533	463.0	3182.0	41095.0	10316.0	753.0	87167.4	716.0	632.9	4537.9	64071.3	15796.9	1412.6
2022-11-15	109490	774	694.0	5532.0	79131.0	21499.0	1860.0	83555.1	647.1	592.4	4336.7	61284.9	15365.0	1329.0
2022-11-16	111205	892	688.0	5119.0	81275.0	21565.0	1666.0	80510.9	638.4	576.6	4094.6	58957.4	14973.9	1270.0
2022-11-17	127012	676	694.0	5947.0	93426.0	24270.0	1999.0	78127.1	563.6	540.0	3933.4	57154.7	14756.9	1178.6
2022-11-18	93883	749	767.0	5156.0	67885.0	18067.0	1259.0	75663.7	563.0	524.1	3848.9	55154.9	14458.7	1114.1
2022-11-19	22423	430	265.0	1534.0	16050.0	3823.0	321.0	75431.3	589.9	523.0	3849.6	54925.1	14413.4	1130.3
2022-11-20	6355	47	66.0	361.0	4228.0	1364.0	289.0	75244.3	585.9	519.6	3833.0	54727.1	14414.9	1163.9
2022-11-21	48500	407	496.0	3230.0	34629.0	9124.0	614.0	74124.0	567.9	524.3	3839.9	53803.4	14244.6	1144.0
2022-11-22	94329	619	630.0	4567.0	68074.0	18841.0	1598.0	71958.1	545.7	515.1	3702.0	52223.9	13864.9	1106.6
2022-11-23	96722	712	612.0	4610.0	69521.0	20233.0	1034.0	69889.1	520.0	504.3	3629.3	50544.7	13674.6	1016.3
2022-11-24	108606	720	699.0	5508.0	78064.0	22158.0	1457.0	67259.7	526.3	505.0	3566.6	48350.1	13372.9	938.9
2022-11-25	76012	546	643.0	4070.0	53776.0	15837.0	1140.0	64706.7	497.3	487.3	3411.4	46334.6	13054.3	921.9
2022-11-26	16231	339	245.0	1444.0	10757.0	3241.0	205.0	63822.1	484.3	484.4	3398.6	45578.4	12971.1	905.3
2022-11-27	5769	97	109.0	454.0	3931.0	1129.0	49.0	63738.4	491.4	490.6	3411.9	45536.0	12937.6	871.0
2022-11-28	36637	347	285.0	1923.0	26123.0	7452.0	507.0	62043.7	482.9	460.4	3225.1	44320.9	12698.7	855.7
2022-11-29	76570	535	523.0	3674.0	54232.0	16428.0	1178.0	59506.7	470.9	445.1	3097.6	42343.4	12354.0	795.7
2022-11-30	79191	573	688.0	4111.0	55327.0	17457.0	1035.0	57002.3	451.0	456.0	3026.3	40315.7	11957.4	795.9
2022-12-01	85495	605	592.0	4419.0	60175.0	18323.0	1381.0	53700.7	434.6	440.7	2870.7	37760.1	11409.6	785.0
2022-12-02	60381	659	558.0	3555.0	41658.0	12998.0	953.0	51467.7	450.7	428.6	2797.1	36029.0	11004.0	758.3
2022-12-03	13663	266	511.0	1026.0	9089.0	2422.0	349.0	51100.9	440.3	466.6	2737.4	35790.7	10887.0	778.9
2022-12-04	3395	20	38.0	211.0	2229.0	730.0	167.0	50761.7	429.3	456.4	2702.7	35547.6	10830.0	795.7
2022-12-05	32029	221	280.0	1985.0	21881.0	7157.0	505.0	50103.4	411.3	455.7	2711.6	34941.6	10787.9	795.4
2022-12-06	62634	403	344.0	3218.0	43466.0	14408.0	795.0	48112.6	392.4	430.1	2646.4	33403.6	10499.3	740.7
2022-12-07	71339	439	587.0	3369.0	49396.0	16483.0	1065.0	46990.9	373.3	415.7	2540.4	32556.3	10360.1	745.0
2022-12-08	73430	528	547.0	3771.0	50978.0	16567.0	1039.0	45267.3	362.3	409.3	2447.9	31242.4	10109.3	696.1
2022-12-09	52373	503	518.0	2725.0	35936.0	11988.0	703.0	44123.3	340.0	403.6	2329.3	30425.0	9965.0	660.4
2022-12-10	11207	149	228.0	946.0	7571.0	2183.0	130.0	43772.4	323.3	363.1	2317.9	30208.1	9930.9	629.1
2022-12-11	4635	92	160.0	574.0	2839.0	826.0	144.0	43949.6	333.6	380.6	2369.7	30295.3	9944.6	625.9
2022-12-12	26803	341	304.0	1573.0	17694.0	6480.0	411.0	43203.0	350.7	384.0	2310.9	29697.1	9847.9	612.4
2022-12-13	54741	388	456.0	2662.0	37225.0	13142.0	868.0	42075.4	348.6	400.0	2231.4	28805.6	9667.0	622.9
2022-12-14	57101	475	612.0	2781.0	39061.0	13308.0	864.0	40041.4	353.7	403.6	2147.4	27329.1	9213.4	594.1
2022-12-15	63335	543	467.0	3241.0	42828.0	15393.0	863.0	38599.3	355.9	392.1	2071.7	26164.9	9045.7	569.0
2022-12-16	45355	280	428.0	2594.0	31064.0	10417.0	572.0	37596.7	324.0	379.3	2053.0	25468.9	8821.3	550.3
2022-12-17	9675	146	167.0	800.0	6453.0	1989.0	120.0	37377.9	323.6	370.6	2032.1	25309.1	8793.6	548.9
2022-12-18	2772	27	35.0	272.0	1823.0	543.0	72.0	37111.7	314.3	352.7	1989.0	25164.0	8753.1	538.6
2022-12-19	22355	285	326.0	1505.0	14987.0	4930.0	322.0	36476.3	306.3	355.9	1979.3	24777.3	8531.7	525.9
2022-12-20	34700	247	361.0	2018.0	22842.0	8448.0	784.0	33613.3	286.1	342.3	1887.3	22722.6	7861.1	513.9
2022-12-21	32767	418	494.0	2395.0	21152.0	7625.0	683.0	30137.0	278.0	325.4	1832.1	20164.1	7049.3	488.0
