Date	sequences_total	BA.2	B.1.1.7	BA.1.1	AY.43	BA.2.9	AY.122	BA.5.1	BA.5.2	BA.1	BE.1.1
2022-10-31	1079.9	3.9	0.0	0.1	0.0	0.0	0.0	100.1	184.1	0.1	37.9
2022-11-01	911.3	3.0	0.0	0.1	0.0	0.0	0.0	87.1	151.0	0.1	28.9
2022-11-02	847.0	2.9	0.0	0.1	0.0	0.0	0.0	82.4	137.6	0.1	24.1
2022-11-03	771.4	1.9	0.0	0.0	0.0	0.0	0.0	77.4	126.0	0.0	20.4
2022-11-04	761.0	1.7	0.0	0.0	0.0	0.0	0.0	72.6	118.6	0.0	18.9
2022-11-05	723.0	1.7	0.0	0.0	0.0	0.0	0.0	67.9	109.9	0.0	18.0
2022-11-06	640.3	1.3	0.0	0.0	0.0	0.0	0.0	59.4	96.6	0.0	15.9
2022-11-07	789.6	0.9	0.0	0.0	0.0	0.0	0.0	68.0	118.4	0.0	17.7
2022-11-08	858.6	1.1	0.0	0.0	0.0	0.0	0.0	74.0	135.3	0.0	20.7
2022-11-09	956.4	1.6	0.0	0.0	0.0	0.0	0.0	80.9	146.1	0.0	23.9
2022-11-10	948.7	1.6	0.0	0.0	0.0	0.0	0.0	78.3	140.7	0.0	23.3
2022-11-11	839.6	1.7	0.0	0.0	0.0	0.0	0.0	68.7	123.9	0.0	19.3
2022-11-13	932.9	1.9	0.0	0.0	0.0	0.0	0.0	78.1	134.1	0.0	20.7
2022-11-14	1148.1	2.0	0.0	0.0	0.0	0.0	0.0	94.0	160.0	0.0	25.1
2022-11-15	911.0	1.7	0.0	0.0	0.0	0.0	0.0	75.6	122.6	0.0	21.0
2022-11-16	985.3	1.4	0.0	0.0	0.0	0.0	0.0	80.3	122.7	0.0	19.7
2022-11-17	932.7	2.1	0.0	0.0	0.0	0.1	0.0	82.0	113.4	0.0	27.1
2022-11-18	1061.3	2.4	0.0	0.0	0.0	0.1	0.0	89.0	125.7	0.0	28.6
2022-11-20	1026.3	1.9	0.0	0.0	0.0	0.1	0.0	84.6	115.6	0.0	27.9
2022-11-21	1266.0	2.6	0.0	0.0	0.0	0.3	0.0	108.4	152.0	0.0	39.3
2022-11-22	1061.7	2.4	0.0	0.0	0.0	0.3	0.0	91.6	127.3	0.0	35.3
2022-11-23	1117.7	2.3	0.0	0.0	0.0	0.3	0.0	91.0	130.9	0.0	34.9
2022-11-24	1137.9	3.3	0.0	0.0	0.0	0.4	0.0	97.9	130.3	0.0	47.0
2022-11-25	1090.7	2.3	0.0	0.0	0.0	0.3	0.0	84.9	121.0	0.0	35.4
2022-11-26	917.4	2.1	0.0	0.0	0.0	0.3	0.0	73.4	102.7	0.0	33.0
2022-11-27	845.3	2.1	0.0	0.0	0.0	0.3	0.0	69.4	95.0	0.0	31.6
2022-11-28	888.3	1.6	0.0	0.0	0.0	0.1	0.0	54.3	82.9	0.0	22.9
2022-11-29	941.9	1.6	0.0	0.0	0.0	0.1	0.0	59.1	89.6	0.0	23.4
2022-11-30	911.0	1.6	0.0	0.0	0.0	0.1	0.0	57.3	86.3	0.0	22.7
2022-12-01	900.3	0.7	0.0	0.0	0.0	0.0	0.0	44.6	81.9	0.0	10.4
2022-12-02	1031.9	1.9	0.0	0.0	0.0	0.0	0.0	48.7	89.0	0.0	11.4
2022-12-04	1078.0	1.7	0.0	0.0	0.0	0.0	0.0	51.1	90.1	0.0	11.6
2022-12-05	1227.9	1.7	0.0	0.0	0.0	0.0	0.0	55.0	102.3	0.0	12.4
2022-12-06	1017.6	1.6	0.0	0.0	0.0	0.0	0.0	45.3	81.6	0.0	9.6
2022-12-07	1116.0	1.6	0.0	0.0	0.0	0.0	0.0	45.9	81.3	0.0	9.1
2022-12-08	1220.9	1.7	0.0	0.0	0.0	0.0	0.0	54.6	91.7	0.0	13.6
2022-12-09	1305.0	1.7	0.0	0.0	0.0	0.0	0.0	57.7	96.6	0.0	14.3
2022-12-10	1087.6	0.4	0.0	0.0	0.0	0.0	0.0	49.1	81.3	0.0	12.4
2022-12-11	1029.9	0.4	0.0	0.0	0.0	0.0	0.0	45.4	77.9	0.0	12.3
2022-12-12	855.0	0.4	0.0	0.0	0.0	0.0	0.0	39.3	64.9	0.0	10.7
2022-12-13	771.1	0.3	0.0	0.0	0.0	0.0	0.0	31.3	54.9	0.0	9.3
2022-12-14	728.1	0.3	0.0	0.0	0.0	0.0	0.0	28.0	53.7	0.0	9.7
2022-12-15	682.4	0.3	0.0	0.0	0.0	0.0	0.0	20.6	44.7	0.0	5.0
2022-12-16	684.1	0.4	0.0	0.0	0.0	0.0	0.0	17.0	33.7	0.0	3.4
2022-12-17	734.6	0.4	0.0	0.0	0.0	0.0	0.0	17.3	36.3	0.0	3.7
2022-12-18	745.1	0.4	0.0	0.0	0.0	0.0	0.0	16.9	36.6	0.0	3.7
2022-12-19	945.4	0.6	0.0	0.0	0.0	0.0	0.0	22.7	46.0	0.0	4.4
2022-12-20	992.3	0.6	0.0	0.0	0.0	0.0	0.0	26.1	47.3	0.0	5.4
2022-12-21	966.7	0.7	0.0	0.0	0.0	0.0	0.0	25.6	43.3	0.0	4.9
2022-12-22	977.0	0.9	0.0	0.0	0.0	0.0	0.0	22.6	38.0	0.0	4.0
2022-12-23	982.4	0.9	0.0	0.0	0.0	0.0	0.0	20.3	40.6	0.0	4.0
2022-12-26	964.0	0.9	0.0	0.0	0.0	0.0	0.0	19.9	39.1	0.0	3.9
2022-12-27	1140.9	1.1	0.0	0.0	0.0	0.0	0.0	23.3	42.6	0.0	3.9
2022-12-28	972.4	1.0	0.0	0.0	0.0	0.0	0.0	18.0	33.4	0.0	3.1
2022-12-29	910.9	1.1	0.0	0.0	0.0	0.0	0.0	15.1	29.3	0.0	2.1
2022-12-30	889.4	3.7	0.0	0.0	0.0	0.0	0.0	14.6	27.6	0.0	1.7
2022-12-31	758.1	3.4	0.0	0.0	0.0	0.0	0.0	12.9	23.9	0.0	1.9
2023-01-02	717.7	3.4	0.0	0.0	0.0	0.0	0.0	12.0	19.3	0.0	1.7
2023-01-03	725.4	3.4	0.0	0.0	0.0	0.0	0.0	12.7	19.3	0.0	2.0
2023-01-04	547.1	3.6	0.0	0.1	0.0	0.3	0.0	11.1	19.1	0.0	3.1
2023-01-05	627.6	5.0	0.0	0.1	0.0	0.3	0.0	11.9	22.1	0.0	3.7
2023-01-06	579.3	4.9	0.0	0.1	0.0	0.3	0.0	10.7	20.1	0.0	3.6
2023-01-09	851.4	2.9	0.0	0.1	0.0	0.3	0.0	14.9	29.7	0.0	4.4
2023-01-10	873.0	3.0	0.0	0.1	0.0	0.3	0.0	15.9	31.4	0.0	4.3
2023-01-11	743.1	2.7	0.0	0.1	0.0	0.3	0.0	14.9	28.3	0.0	4.0
2023-01-12	895.1	2.9	0.0	0.1	0.0	0.3	0.0	16.7	32.4	0.0	4.0
2023-01-13	858.4	2.4	0.0	0.0	0.0	0.0	0.0	14.1	28.0	0.0	2.6
2023-01-14	809.4	1.0	0.0	0.0	0.0	0.0	0.0	13.6	25.7	0.0	2.1
2023-01-15	842.9	1.0	0.0	0.0	0.0	0.0	0.0	14.3	27.0	0.0	2.3
2023-01-16	888.7	1.1	0.0	0.0	0.0	0.0	0.0	19.6	41.6	0.0	5.4
2023-01-17	979.6	1.6	0.0	0.0	0.0	0.0	0.0	21.6	49.1	0.0	5.3
2023-01-18	918.7	1.6	0.0	0.0	0.0	0.0	0.0	19.6	45.7	0.0	4.9
2023-01-19	876.3	1.4	0.0	0.0	0.0	0.0	0.0	20.0	43.3	0.0	4.7
2023-01-20	1138.3	1.9	0.0	0.0	0.0	0.3	0.0	21.9	47.0	0.0	4.7
2023-01-21	1121.1	1.9	0.0	0.0	0.0	0.3	0.0	21.4	46.4	0.0	4.6
2023-01-22	1076.0	1.9	0.0	0.0	0.0	0.4	0.0	20.7	45.1	0.0	4.4
2023-01-23	881.4	1.4	0.0	0.0	0.0	0.4	0.0	11.6	22.7	0.0	0.3
2023-01-24	733.6	0.9	0.0	0.0	0.0	0.4	0.0	8.3	13.0	0.0	0.3
2023-01-25	725.1	0.9	0.0	0.0	0.0	0.4	0.0	7.6	13.3	0.0	0.3
2023-01-26	665.0	0.9	0.0	0.0	0.0	0.4	0.0	5.3	11.7	0.0	0.4
2023-01-27	675.9	0.6	0.0	0.1	0.0	0.1	0.1	8.9	14.9	0.0	2.9
2023-01-28	629.6	0.6	0.0	0.1	0.0	0.1	0.1	8.6	14.4	0.0	2.9
2023-01-29	631.9	0.6	0.0	0.1	0.0	0.0	0.1	8.7	14.1	0.0	2.9
2023-01-30	613.4	0.4	0.0	0.1	0.0	0.0	0.1	11.0	19.3	0.0	4.7
2023-01-31	647.3	0.4	0.0	0.1	0.0	0.0	0.1	10.9	19.6	0.0	4.7
2023-02-01	700.0	0.4	0.0	0.1	0.0	0.0	0.1	11.3	19.6	0.0	4.9
2023-02-02	742.9	0.9	0.0	0.1	0.0	0.0	0.1	11.0	21.7	0.0	4.7
2023-02-03	572.6	0.7	0.0	0.0	0.0	0.0	0.0	6.6	14.9	0.0	2.3
2023-02-04	671.4	2.0	0.0	0.0	0.0	0.0	0.0	6.6	15.7	0.0	2.3
2023-02-05	801.4	2.0	0.0	0.0	0.0	0.0	0.0	6.9	17.1	0.0	2.6
2023-02-06	794.9	1.7	0.0	0.0	0.0	0.0	0.0	8.4	14.4	0.0	1.7
2023-02-07	851.9	1.9	0.0	0.0	0.0	0.0	0.0	8.9	14.4	0.0	1.7
2023-02-08	831.0	2.0	0.0	0.0	0.0	0.0	0.0	9.7	15.0	0.0	1.6
2023-02-09	746.0	1.6	0.0	0.0	0.0	0.0	0.0	9.7	11.6	0.0	1.4
2023-02-10	797.4	2.1	0.0	0.0	0.0	0.0	0.0	9.0	12.1	0.0	1.6
2023-02-12	798.6	0.9	0.0	0.1	0.0	0.0	0.0	9.0	11.4	0.0	1.6
2023-02-13	750.3	1.0	0.0	0.1	0.0	0.0	0.0	8.9	11.0	0.0	1.3
2023-02-14	623.7	1.0	0.0	0.1	0.0	0.0	0.0	3.6	4.4	0.0	0.3
2023-02-15	640.3	0.9	0.0	0.1	0.0	0.0	0.0	7.0	10.1	0.0	1.1
2023-02-16	662.1	2.3	0.0	0.1	0.0	0.0	0.0	6.0	9.3	0.0	1.1
2023-02-17	774.7	5.6	0.0	0.1	0.0	0.0	0.0	6.7	13.0	0.0	1.3
2023-02-18	633.4	5.0	0.0	0.1	0.0	0.0	0.0	6.4	12.0	0.0	1.1
2023-02-20	825.1	5.6	0.0	0.0	0.0	0.0	0.0	7.6	13.1	0.0	1.1
2023-02-21	764.1	5.6	0.0	0.0	0.0	0.0	0.0	7.1	12.7	0.0	1.1
2023-02-22	765.4	5.6	0.0	0.0	0.0	0.0	0.0	6.9	12.7	0.0	1.1
2023-02-23	717.9	5.7	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.7
2023-02-24	769.3	4.6	0.0	0.0	0.0	0.0	0.0	5.1	13.9	0.0	0.7
2023-02-25	613.4	1.3	0.0	0.0	0.0	0.0	0.0	3.9	10.0	0.0	0.4
2023-02-26	611.6	1.3	0.0	0.0	0.0	0.0	0.0	3.9	10.0	0.0	0.4
2023-02-27	475.9	1.7	0.0	0.0	0.0	0.0	0.0	3.0	9.3	0.0	0.6
2023-02-28	597.4	1.7	0.0	0.0	0.0	0.0	0.0	3.4	9.3	0.0	0.6
2023-03-01	562.4	1.7	0.0	0.0	0.0	0.0	0.0	3.4	9.0	0.0	0.6
2023-03-02	581.1	1.6	0.0	0.0	0.0	0.0	0.0	1.3	1.7	0.0	0.1
2023-03-03	644.7	2.6	0.0	0.0	0.0	0.0	0.0	1.6	2.3	0.0	0.4
2023-03-04	686.9	2.7	0.0	0.0	0.0	0.0	0.0	1.6	2.3	0.0	0.4
2023-03-05	787.6	2.7	0.0	0.0	0.0	0.0	0.0	1.7	2.3	0.0	0.4
2023-03-06	853.7	2.7	0.0	0.0	0.0	0.0	0.0	1.9	1.6	0.0	0.6
2023-03-07	791.4	5.1	0.0	0.0	0.0	0.0	0.0	1.4	1.0	0.0	0.6
2023-03-08	793.6	5.1	0.0	0.0	0.0	0.0	0.0	1.4	1.1	0.0	0.6
2023-03-09	794.6	5.1	0.0	0.0	0.0	0.0	0.0	1.4	1.0	0.0	0.6
2023-03-10	735.4	3.7	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.0	0.3
2023-03-11	706.6	3.6	0.0	0.0	0.0	0.0	0.0	1.1	0.3	0.0	0.3
2023-03-12	605.7	3.6	0.0	0.0	0.0	0.0	0.0	1.0	0.3	0.0	0.3
2023-03-13	604.1	3.1	0.0	0.0	0.0	0.1	0.0	4.4	7.9	0.0	0.7
2023-03-14	548.3	1.1	0.0	0.0	0.0	0.1	0.0	4.4	8.4	0.0	0.9
2023-03-15	554.6	1.1	0.0	0.0	0.0	0.1	0.0	4.4	8.4	0.0	0.9
2023-03-16	536.7	1.3	0.0	0.0	0.0	0.1	0.0	4.4	8.7	0.0	0.9
2023-03-17	479.0	1.3	0.0	0.0	0.0	0.1	0.0	4.1	8.9	0.0	0.9
2023-03-19	485.4	1.3	0.0	0.0	0.0	0.1	0.0	4.0	9.0	0.0	0.9
2023-03-20	626.1	5.1	0.0	0.0	0.0	1.0	0.0	4.1	9.3	0.0	1.1
2023-03-21	424.4	4.6	0.0	0.0	0.0	0.9	0.0	0.3	1.6	0.0	0.4
2023-03-22	435.6	4.0	0.0	0.0	0.0	0.9	0.0	0.1	1.0	0.0	0.3
2023-03-23	458.6	5.4	0.0	0.0	0.0	0.9	0.0	0.1	1.1	0.0	0.3
2023-03-24	455.7	5.3	0.0	0.0	0.0	0.9	0.0	0.3	0.9	0.0	0.3
2023-03-25	449.0	5.3	0.0	0.0	0.0	0.9	0.0	0.3	1.0	0.0	0.3
2023-03-26	575.3	5.3	0.0	0.0	0.0	0.9	0.0	0.4	0.9	0.0	0.3
2023-03-27	508.0	1.6	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.0	0.0
2023-03-28	548.4	1.7	0.0	0.0	0.0	0.0	0.0	0.3	0.6	0.0	0.1
2023-03-29	534.7	1.7	0.0	0.0	0.0	0.0	0.0	0.3	0.7	0.0	0.1
2023-03-30	555.9	0.4	0.0	0.0	0.0	0.0	0.0	0.3	0.7	0.0	0.1
2023-03-31	534.0	0.9	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.0	0.1
2023-04-01	480.6	0.9	0.0	0.0	0.0	0.0	0.0	0.1	0.4	0.0	0.1
2023-04-02	338.7	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.1
2023-04-03	370.9	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.1
2023-04-04	335.3	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0
2023-04-05	324.3	0.6	0.0	0.1	0.0	0.0	0.0	0.1	0.3	0.0	0.0
2023-04-06	298.1	0.6	0.0	0.1	0.0	0.0	0.0	0.1	0.9	0.0	0.1
2023-04-07	269.3	0.1	0.0	0.1	0.0	0.0	0.0	0.1	0.9	0.0	0.1
2023-04-08	356.7	0.1	0.0	0.1	0.0	0.0	0.0	0.4	0.9	0.0	0.1
2023-04-09	346.4	0.1	0.0	0.1	0.0	0.0	0.0	0.4	0.9	0.0	0.1
2023-04-11	295.4	0.3	0.0	0.1	0.0	0.0	0.0	0.4	0.9	0.0	0.1
2023-04-12	320.6	0.6	0.0	0.1	0.0	0.0	0.0	0.9	1.3	0.0	0.1
2023-04-13	303.3	0.9	0.0	0.0	0.0	0.0	0.0	0.7	1.3	0.0	0.1
2023-04-14	262.6	0.7	0.0	0.0	0.0	0.0	0.0	0.7	0.4	0.0	0.0
2023-04-15	268.1	0.7	0.0	0.0	0.0	0.0	0.0	0.7	0.7	0.0	0.0
2023-04-16	169.7	0.7	0.0	0.0	0.0	0.0	0.0	0.4	0.7	0.0	0.0
2023-04-17	274.0	0.7	0.0	0.0	0.0	0.0	0.0	0.4	0.9	0.0	0.0
2023-04-18	220.0	0.6	0.0	0.0	0.0	0.0	0.0	0.6	1.1	0.0	0.0
2023-04-19	233.0	0.3	0.0	0.0	0.0	0.0	0.0	0.1	0.7	0.0	0.0
2023-04-20	290.9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.3	0.0	0.1
2023-04-21	309.7	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.3	0.0	0.1
2023-04-23	331.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.1
2023-04-24	386.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.1	0.0	0.1
